100000.0	-6.19902020091e+33	-6.19653571598e+33
100100.0	-6.19710446887e+33	-6.19538584978e+33
100200.0	-6.19426725602e+33	-6.19110826433e+33
100300.0	-6.19200859663e+33	-6.19009928992e+33
100400.0	-6.19011388324e+33	-6.1882471079e+33
100500.0	-6.18751601421e+33	-6.1844605531e+33
100600.0	-6.18538589915e+33	-6.18362113654e+33
100700.0	-6.18229111301e+33	-6.17872603406e+33
100800.0	-6.17997734298e+33	-6.17819277288e+33
100900.0	-6.17760424215e+33	-6.17511139088e+33
101000.0	-6.17559017499e+33	-6.17372738278e+33
101100.0	-6.17351745248e+33	-6.17141820827e+33
101200.0	-6.17148218631e+33	-6.16942103231e+33
101300.0	-6.16952532682e+33	-6.16762757036e+33
101400.0	-6.1674039469e+33	-6.16513192183e+33
101500.0	-6.16542488026e+33	-6.16356943201e+33
101600.0	-6.16328806779e+33	-6.16097391577e+33
101700.0	-6.16127973736e+33	-6.1593972589e+33
101800.0	-6.15916743384e+33	-6.15690236068e+33
101900.0	-6.15714756072e+33	-6.15523851806e+33
102000.0	-6.15514529673e+33	-6.15306344411e+33
102100.0	-6.15310940826e+33	-6.15113009673e+33
102200.0	-6.15118738156e+33	-6.14925211253e+33
102300.0	-6.14896989315e+33	-6.14671829247e+33
102400.0	-6.14708441629e+33	-6.14531321785e+33
102500.0	-6.14435151486e+33	-6.14132009398e+33
102600.0	-6.14227910491e+33	-6.14059711458e+33
102700.0	-6.13946580168e+33	-6.1360561058e+33
102800.0	-6.13719647912e+33	-6.13544034007e+33
102900.0	-6.13526546709e+33	-6.13323052101e+33
103000.0	-6.13305930534e+33	-6.13084887002e+33
103100.0	-6.13123571196e+33	-6.12953674459e+33
103200.0	-6.12841097628e+33	-6.12500560848e+33
103300.0	-6.12612325723e+33	-6.12435156623e+33
103400.0	-6.12433467963e+33	-6.12252038097e+33
103500.0	-6.12162308126e+33	-6.11861488237e+33
103600.0	-6.11953244619e+33	-6.11782992198e+33
103700.0	-6.11769205859e+33	-6.11577577622e+33
103800.0	-6.11514566285e+33	-6.11242566749e+33
103900.0	-6.11317331622e+33	-6.111499752e+33
104000.0	-6.11136612982e+33	-6.10948863622e+33
104100.0	-6.10860877191e+33	-6.10554245058e+33
104200.0	-6.1065047543e+33	-6.10482153398e+33
104300.0	-6.10479664964e+33	-6.10306598699e+33
104400.0	-6.10201587006e+33	-6.0986787339e+33
104500.0	-6.09968297744e+33	-6.09784859882e+33
104600.0	-6.09798197587e+33	-6.09631103856e+33
104700.0	-6.09609477403e+33	-6.09409589677e+33
104800.0	-6.09329685821e+33	-6.09019499365e+33
104900.0	-6.09108895954e+33	-6.08929840557e+33
105000.0	-6.08941506586e+33	-6.08777090643e+33
105100.0	-6.08755070534e+33	-6.08557444767e+33
105200.0	-6.08464281653e+33	-6.0813100336e+33
105300.0	-6.08229458579e+33	-6.08044244524e+33
105400.0	-6.08058326184e+33	-6.07890802407e+33
105500.0	-6.07886543885e+33	-6.07712298439e+33
105600.0	-6.07664723827e+33	-6.07414391988e+33
105700.0	-6.07381224973e+33	-6.07090703568e+33
105800.0	-6.0716384262e+33	-6.06981342758e+33
105900.0	-6.06994596404e+33	-6.06829108322e+33
106000.0	-6.06824286456e+33	-6.0665123826e+33
106100.0	-6.06635100897e+33	-6.0643673217e+33
106200.0	-6.06355849304e+33	-6.06030790223e+33
106300.0	-6.06077473635e+33	-6.05831843717e+33
106400.0	-6.05877303738e+33	-6.05697806343e+33
106500.0	-6.05704225743e+33	-6.05532481413e+33
106600.0	-6.05535929931e+33	-6.05368333519e+33
106700.0	-6.05363428957e+33	-6.05188375447e+33
106800.0	-6.05165264395e+33	-6.04953635562e+33
106900.0	-6.04902143369e+33	-6.04604043973e+33
107000.0	-6.0459538117e+33	-6.04291615835e+33
107100.0	-6.04340054706e+33	-6.04115384852e+33
107200.0	-6.04142098787e+33	-6.03957060887e+33
107300.0	-6.03962470188e+33	-6.03784609788e+33
107400.0	-6.0379063079e+33	-6.03620751156e+33
107500.0	-6.03621513876e+33	-6.03452260498e+33
107600.0	-6.03448629634e+33	-6.03273657898e+33
107700.0	-6.03275217006e+33	-6.03101779743e+33
107800.0	-6.03092308154e+33	-6.02903950172e+33
107900.0	-6.02890228797e+33	-6.02678022915e+33
108000.0	-6.02660130272e+33	-6.02413184745e+33
108100.0	-6.02383451584e+33	-6.02082259889e+33
108200.0	-6.02072299244e+33	-6.01751030051e+33
108300.0	-6.01751495344e+33	-6.01432977477e+33
108400.0	-6.01431632519e+33	-6.01116562386e+33
108500.0	-6.01118746676e+33	-6.00812318622e+33
108600.0	-6.00800039407e+33	-6.00477205871e+33
108700.0	-6.00477625868e+33	-6.00150116219e+33
108800.0	-6.00180903944e+33	-5.99889228433e+33
108900.0	-5.9992779707e+33	-5.99685374082e+33
109000.0	-5.99718829771e+33	-5.99519466225e+33
109100.0	-5.99536801512e+33	-5.99358549431e+33
109200.0	-5.99363839337e+33	-5.99190559628e+33
109300.0	-5.9919811304e+33	-5.99034051544e+33
109400.0	-5.99032847789e+33	-5.98866289653e+33
109500.0	-5.98867449995e+33	-5.9870224852e+33
109600.0	-5.98702217197e+33	-5.98537554623e+33
109700.0	-5.98527496691e+33	-5.98350682879e+33
109800.0	-5.98336278178e+33	-5.98144095339e+33
109900.0	-5.98095836853e+33	-5.97841528935e+33
110000.0	-5.97806345731e+33	-5.97492934578e+33
110100.0	-5.97561335889e+33	-5.97343259022e+33
110200.0	-5.97375335424e+33	-5.97199622356e+33
110300.0	-5.97212645532e+33	-5.97052800347e+33
110400.0	-5.97056749617e+33	-5.96901656169e+33
110500.0	-5.96895339206e+33	-5.96731773136e+33
110600.0	-5.96725873095e+33	-5.96557204202e+33
110700.0	-5.96511097791e+33	-5.96284677812e+33
110800.0	-5.96237836472e+33	-5.95933571372e+33
110900.0	-5.96013667233e+33	-5.95824412777e+33
111000.0	-5.95843389406e+33	-5.95677882456e+33
111100.0	-5.95683390428e+33	-5.95524580755e+33
111200.0	-5.95521603136e+33	-5.95359696442e+33
111300.0	-5.95335124637e+33	-5.95143850271e+33
111400.0	-5.95069236272e+33	-5.94769931533e+33
111500.0	-5.94833631361e+33	-5.94624908711e+33
111600.0	-5.94654851917e+33	-5.94485443364e+33
111700.0	-5.94489799153e+33	-5.94325733375e+33
111800.0	-5.94314359663e+33	-5.94136316979e+33
111900.0	-5.94085264777e+33	-5.93842900587e+33
112000.0	-5.93843651499e+33	-5.9359345177e+33
112100.0	-5.93645311673e+33	-5.93466891348e+33
112200.0	-5.93476613594e+33	-5.93310437408e+33
112300.0	-5.93299176634e+33	-5.93119090983e+33
112400.0	-5.93052622092e+33	-5.92784480529e+33
112500.0	-5.92829567961e+33	-5.92622519565e+33
112600.0	-5.92649328998e+33	-5.92476764844e+33
112700.0	-5.92483671854e+33	-5.92320452253e+33
112800.0	-5.92293999434e+33	-5.92099333806e+33
112900.0	-5.92054019923e+33	-5.91782533517e+33
113000.0	-5.91859133834e+33	-5.9169650589e+33
113100.0	-5.91697483602e+33	-5.91534855643e+33
113200.0	-5.91522199954e+33	-5.91346059839e+33
113300.0	-5.91278661836e+33	-5.90995102464e+33
113400.0	-5.9107618406e+33	-5.90909632949e+33
113500.0	-5.90918591226e+33	-5.90763464144e+33
113600.0	-5.90737098374e+33	-5.9055048862e+33
113700.0	-5.90517716388e+33	-5.90274499507e+33
113800.0	-5.90333123382e+33	-5.90171943539e+33
113900.0	-5.90167476581e+33	-5.90000050012e+33
114000.0	-5.89947422462e+33	-5.89713789996e+33
114100.0	-5.89746314929e+33	-5.89556686308e+33
114200.0	-5.89573376145e+33	-5.89404540144e+33
114300.0	-5.89394325514e+33	-5.89214728439e+33
114400.0	-5.89153995473e+33	-5.88877242541e+33
114500.0	-5.88952206297e+33	-5.88781913512e+33
114600.0	-5.88780712178e+33	-5.88608989209e+33
114700.0	-5.88525267041e+33	-5.88237680034e+33
114800.0	-5.88318882942e+33	-5.88147843197e+33
114900.0	-5.88150709372e+33	-5.87982265184e+33
115000.0	-5.87926930337e+33	-5.87687858727e+33
115100.0	-5.87736733168e+33	-5.87565429356e+33
115200.0	-5.87572672445e+33	-5.87409375455e+33
115300.0	-5.87369869546e+33	-5.87158598427e+33
115400.0	-5.8718725761e+33	-5.87014184303e+33
115500.0	-5.8702575234e+33	-5.86866867043e+33
115600.0	-5.86815643328e+33	-5.86592428697e+33
115700.0	-5.86628570638e+33	-5.86454943947e+33
115800.0	-5.86465654427e+33	-5.86305761714e+33
115900.0	-5.8623105108e+33	-5.85971610279e+33
116000.0	-5.86031896274e+33	-5.85858159425e+33
116100.0	-5.85863159695e+33	-5.85696209059e+33
116200.0	-5.85607067339e+33	-5.85306244838e+33
116300.0	-5.85396653549e+33	-5.85226746887e+33
116400.0	-5.85218628231e+33	-5.85039720334e+33
116500.0	-5.85016024042e+33	-5.84798587949e+33
116600.0	-5.84838775716e+33	-5.84675294788e+33
116700.0	-5.84631581984e+33	-5.84413736726e+33
116800.0	-5.84449349471e+33	-5.84279376274e+33
116900.0	-5.84286650295e+33	-5.84126313233e+33
117000.0	-5.84056750138e+33	-5.83788185971e+33
117100.0	-5.83867208029e+33	-5.83711621745e+33
117200.0	-5.83684105188e+33	-5.83495627878e+33
117300.0	-5.8351031517e+33	-5.83340054828e+33
117400.0	-5.83347854355e+33	-5.83187598529e+33
117500.0	-5.83114565909e+33	-5.82841749962e+33
117600.0	-5.82918177012e+33	-5.82754921624e+33
117700.0	-5.82712260824e+33	-5.82496170452e+33
117800.0	-5.82525905852e+33	-5.82349475668e+33
117900.0	-5.82351655988e+33	-5.82178990573e+33
118000.0	-5.82152871768e+33	-5.81939546065e+33
118100.0	-5.81974570946e+33	-5.81808058164e+33
118200.0	-5.81725718702e+33	-5.81437932708e+33
118300.0	-5.81521912648e+33	-5.81355685029e+33
118400.0	-5.81324799813e+33	-5.81122038663e+33
118500.0	-5.81151001661e+33	-5.80986715618e+33
118600.0	-5.80982452581e+33	-5.80814239151e+33
118700.0	-5.80813701234e+33	-5.80643087694e+33
118800.0	-5.80647111694e+33	-5.80480931508e+33
118900.0	-5.80454308959e+33	-5.80246647476e+33
119000.0	-5.80275768833e+33	-5.80107275329e+33
119100.0	-5.80034587727e+33	-5.79754806746e+33
119200.0	-5.79831764298e+33	-5.7966306523e+33
119300.0	-5.79582047826e+33	-5.79300851884e+33
119400.0	-5.79380847771e+33	-5.79214400151e+33
119500.0	-5.7916117837e+33	-5.7892655173e+33
119600.0	-5.7897676239e+33	-5.7881131868e+33
119700.0	-5.78777626063e+33	-5.78571464533e+33
119800.0	-5.78602717115e+33	-5.7843815091e+33
119900.0	-5.78413593339e+33	-5.78220686362e+33
120000.0	-5.78245373965e+33	-5.78084852857e+33
120100.0	-5.78056999926e+33	-5.77862844575e+33
120200.0	-5.77887787668e+33	-5.77726494364e+33
120300.0	-5.77693708157e+33	-5.77491774816e+33
120400.0	-5.7751707186e+33	-5.77348309364e+33
120500.0	-5.77315307891e+33	-5.77106123782e+33
120600.0	-5.7713342022e+33	-5.76960015757e+33
120700.0	-5.76926139255e+33	-5.76711434506e+33
120800.0	-5.76744919278e+33	-5.76575056001e+33
120900.0	-5.76530552166e+33	-5.76304233879e+33
121000.0	-5.76351900765e+33	-5.76191599745e+33
121100.0	-5.76115732663e+33	-5.75848936756e+33
121200.0	-5.75926520394e+33	-5.75771677283e+33
121300.0	-5.75697808102e+33	-5.75430155574e+33
121400.0	-5.75503393543e+33	-5.75341509343e+33
121500.0	-5.75311112231e+33	-5.75103576538e+33
121600.0	-5.75127616277e+33	-5.74952333751e+33
121700.0	-5.74950686915e+33	-5.74772683183e+33
121800.0	-5.74769092811e+33	-5.74586644076e+33
121900.0	-5.74597956574e+33	-5.74429535852e+33
122000.0	-5.74400781545e+33	-5.74197596263e+33
122100.0	-5.7422784941e+33	-5.74064655921e+33
122200.0	-5.73992476578e+33	-5.73723629783e+33
122300.0	-5.73797027775e+33	-5.73635183975e+33
122400.0	-5.73611082051e+33	-5.73412647078e+33
122500.0	-5.73435939459e+33	-5.73269404265e+33
122600.0	-5.73263407921e+33	-5.7308773463e+33
122700.0	-5.73072703615e+33	-5.72880135622e+33
122800.0	-5.72894349614e+33	-5.72719041287e+33
122900.0	-5.72648568119e+33	-5.72368106485e+33
123000.0	-5.72447693271e+33	-5.72282973457e+33
123100.0	-5.72269230656e+33	-5.72084304651e+33
123200.0	-5.7209908382e+33	-5.71935154938e+33
123300.0	-5.71937375453e+33	-5.71774820588e+33
123400.0	-5.71708149163e+33	-5.71453714667e+33
123500.0	-5.71518187189e+33	-5.71356774774e+33
123600.0	-5.71336034061e+33	-5.71144693798e+33
123700.0	-5.71156348023e+33	-5.70981496705e+33
123800.0	-5.70982113213e+33	-5.70806371089e+33
123900.0	-5.70739077872e+33	-5.70468160306e+33
124000.0	-5.70540757984e+33	-5.70374831114e+33
124100.0	-5.70367710278e+33	-5.70191445475e+33
124200.0	-5.70191488736e+33	-5.7001778836e+33
124300.0	-5.70027615515e+33	-5.69865217307e+33
124400.0	-5.69820878572e+33	-5.69589224647e+33
124500.0	-5.69635812508e+33	-5.69471002933e+33
124600.0	-5.69464956311e+33	-5.69290838692e+33
124700.0	-5.69235769737e+33	-5.68988123041e+33
124800.0	-5.69039338619e+33	-5.68864433812e+33
124900.0	-5.68863067853e+33	-5.68686101446e+33
125000.0	-5.68673780639e+33	-5.68483055218e+33
125100.0	-5.685046189e+33	-5.6834144361e+33
125200.0	-5.68327796942e+33	-5.68144046769e+33
125300.0	-5.68152191177e+33	-5.67980218932e+33
125400.0	-5.67989698066e+33	-5.67829351756e+33
125500.0	-5.67780228294e+33	-5.67544308143e+33
125600.0	-5.67584682824e+33	-5.67406779055e+33
125700.0	-5.67414314812e+33	-5.67245836224e+33
125800.0	-5.67179900862e+33	-5.66909959895e+33
125900.0	-5.6698204266e+33	-5.66816811323e+33
126000.0	-5.66820188084e+33	-5.66658799476e+33
126100.0	-5.66590323261e+33	-5.66324814472e+33
126200.0	-5.66398256201e+33	-5.66240485115e+33
126300.0	-5.66233868514e+33	-5.66066055089e+33
126400.0	-5.66007728683e+33	-5.6574943786e+33
126500.0	-5.65805697347e+33	-5.65630112721e+33
126600.0	-5.6563274152e+33	-5.65459447688e+33
126700.0	-5.65429280278e+33	-5.65208308952e+33
126800.0	-5.65239992669e+33	-5.6506456436e+33
126900.0	-5.65079612487e+33	-5.64923589448e+33
127000.0	-5.64903955481e+33	-5.64719347077e+33
127100.0	-5.64720193299e+33	-5.64538915081e+33
127200.0	-5.64554271675e+33	-5.64392486285e+33
127300.0	-5.64378346572e+33	-5.64196739508e+33
127400.0	-5.64156056101e+33	-5.63921115257e+33
127500.0	-5.63965373528e+33	-5.63792734343e+33
127600.0	-5.63796930098e+33	-5.63629584842e+33
127700.0	-5.635751845e+33	-5.63322818758e+33
127800.0	-5.63380676935e+33	-5.63213566749e+33
127900.0	-5.63222109751e+33	-5.63065873882e+33
128000.0	-5.63046328503e+33	-5.62862490527e+33
128100.0	-5.62845317267e+33	-5.626410558e+33
128200.0	-5.62666118889e+33	-5.62495273612e+33
128300.0	-5.62491806398e+33	-5.62315547298e+33
128400.0	-5.6226864007e+33	-5.62017803285e+33
128500.0	-5.62071825571e+33	-5.6190083325e+33
128600.0	-5.61911693634e+33	-5.61754415874e+33
128700.0	-5.61746254039e+33	-5.61577876677e+33
128800.0	-5.61526391309e+33	-5.61288579457e+33
128900.0	-5.61337678552e+33	-5.61170101709e+33
129000.0	-5.61164622623e+33	-5.60988407614e+33
129100.0	-5.60979493494e+33	-5.60789716423e+33
129200.0	-5.60780215476e+33	-5.60580365446e+33
129300.0	-5.60608431423e+33	-5.60446003748e+33
129400.0	-5.60450529823e+33	-5.60294219422e+33
129500.0	-5.60258480466e+33	-5.6004798331e+33
129600.0	-5.60066099952e+33	-5.59884206996e+33
129700.0	-5.59891819339e+33	-5.59718519073e+33
129800.0	-5.5971831917e+33	-5.59544239954e+33
129900.0	-5.59522997244e+33	-5.59315331448e+33
130000.0	-5.59326753296e+33	-5.59137859303e+33
130100.0	-5.59162465394e+33	-5.59006195263e+33
130200.0	-5.59001394274e+33	-5.58838089447e+33
130300.0	-5.5881714355e+33	-5.58622198924e+33
130400.0	-5.586149114e+33	-5.58413305912e+33
130500.0	-5.58432460554e+33	-5.58255991637e+33
130600.0	-5.58263787749e+33	-5.58097638005e+33
130700.0	-5.58086219166e+33	-5.57903634821e+33
130800.0	-5.57868197221e+33	-5.57637299654e+33
130900.0	-5.57684377549e+33	-5.57521882438e+33
131000.0	-5.57520764256e+33	-5.57355616588e+33
131100.0	-5.5735299476e+33	-5.57184555509e+33
131200.0	-5.57122853427e+33	-5.56859071474e+33
131300.0	-5.56914780807e+33	-5.56734827268e+33
131400.0	-5.56744928849e+33	-5.56577237405e+33
131500.0	-5.56582427234e+33	-5.56421510704e+33
131600.0	-5.56413624967e+33	-5.56241455008e+33
131700.0	-5.56189737558e+33	-5.55945385778e+33
131800.0	-5.55997452604e+33	-5.55829496787e+33
131900.0	-5.55824439429e+33	-5.55647995581e+33
132000.0	-5.55652302038e+33	-5.55481693428e+33
132100.0	-5.5546475569e+33	-5.55267698973e+33
132200.0	-5.55254020723e+33	-5.55041013974e+33
132300.0	-5.55080069043e+33	-5.54922242419e+33
132400.0	-5.54916325669e+33	-5.54749191275e+33
132500.0	-5.54748480316e+33	-5.54580403004e+33
132600.0	-5.54558228952e+33	-5.54357000435e+33
132700.0	-5.54335439394e+33	-5.54106408515e+33
132800.0	-5.54150780216e+33	-5.53985189998e+33
132900.0	-5.53987267007e+33	-5.53823280258e+33
133000.0	-5.53828820684e+33	-5.5367263062e+33
133100.0	-5.53654943006e+33	-5.53473733907e+33
